#{"t_start": 1760358203.381485, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
18.0,3028,1892.735394
18.0,1497,1895.368696
14.0,1638,1898.214078
17.0,3518,1904.574408
23.0,3223,1910.348083
21.0,1879,1913.666451
25.0,3425,1919.840053
19.0,2263,1923.875211
23.0,3193,1929.592783
14.0,2126,1933.411719
17.0,3121,1939.042614
52.0,4151,1946.536644
21.0,2861,1951.70256
20.0,2435,1956.041187
8.0,1988,1959.633507
19.0,2822,1964.780519
17.0,2341,1968.965586
24.0,3347,1975.015688
24.0,3168,1980.723177
15.0,2109,1984.514718
10.0,1531,1987.207422
27.0,3307,1993.161079
10.0,2095,1996.902328
23.0,2327,2001.096194
24.0,3115,2006.669162
18.0,3036,2012.119841
12.0,2522,2016.630506
23.0,3530,2023.014141
32.0,4096,2030.412416
24.0,2441,2034.754016
21.0,2442,2039.070869
8.0,1608,2041.923225
1.0,720,2043.121702
9.0,1818,2046.331822
0.0,526,2047.190982
13.0,1487,2049.825981
32.0,3360,2055.848908
20.0,2824,2060.868967
25.0,2804,2065.88467
19.0,2419,2070.163087
22.0,2495,2074.603467
12.0,2392,2078.878127
24.0,2293,2082.979676
37.0,3915,2089.987086
23.0,2225,2093.945086
24.0,3436,2100.093989
23.0,3145,2105.734989
24.0,2579,2110.391574
29.0,3664,2116.956391
18.0,2774,2121.870676
28.0,3807,2128.72695
25.0,3607,2135.209484
26.0,3569,2141.651426
16.0,2894,2146.8768
14.0,2281,2151.034652
31.0,4395,2158.961329
22.0,3303,2164.901701
22.0,3605,2171.384056
29.0,3576,2177.832561
21.0,3032,2183.218148
11.0,2210,2187.176566
23.0,3628,2193.698133
26.0,3356,2199.79099
19.0,2663,2204.586863
27.0,3609,2211.08163
23.0,3261,2216.88683
13.0,2602,2221.513697
57.0,5722,2231.883775
20.0,2981,2237.212575
47.0,5313,2246.782798
18.0,2650,2251.489335
44.0,4421,2259.469834
16.0,2885,2264.648353
28.0,3592,2271.086106
29.0,2941,2276.350455
19.0,2796,2281.371005
28.0,3515,2287.644071
17.0,2580,2292.310434
20.0,1971,2295.819948
1.0,641,2296.909272
13.0,2359,2301.108627
23.0,3468,2307.268216
34.0,4127,2314.732439
24.0,3658,2321.393291
23.0,2299,2325.512037
30.0,3935,2332.648597
29.0,3330,2338.601218
17.0,2019,2342.172929
48.0,5058,2351.293007
32.0,4368,2359.168208
48.0,5146,2368.403763
42.0,4681,2376.861755
19.0,3484,2383.108557
27.0,2942,2388.350876
18.0,2584,2392.98977
36.0,3857,2399.931401
19.0,2558,2404.476938
30.0,3305,2410.407666
50.0,4446,2418.378847
41.0,4567,2426.665338
30.0,3531,2432.994915
20.0,2811,2438.112498
40.0,3859,2445.048723
17.0,3016,2450.412344
21.0,1981,2453.904706
28.0,2868,2459.030011
12.0,1745,2462.081545
52.0,4388,2469.967575
39.0,4779,2478.53413
19.0,2479,2482.934477
31.0,3320,2488.873317
30.0,4030,2496.088674
24.0,3488,2502.350667
14.0,2596,2506.9688
18.0,2745,2511.901054
15.0,2136,2515.767486
29.0,3936,2522.838269
37.0,3806,2529.663793
37.0,3773,2536.45976
29.0,3647,2542.964602
36.0,3502,2549.208374
54.0,4205,2556.765515
13.0,1875,2560.212809
35.0,4362,2568.031343
15.0,1694,2571.002079
23.0,2213,2574.947969
36.0,4385,2582.801988
8.0,1582,2585.57558
24.0,3461,2591.806185
32.0,3724,2598.479298
38.0,3127,2604.099979
20.0,2413,2608.430272
40.0,4427,2616.434582
22.0,3035,2621.908306
20.0,3171,2627.575398
48.0,4947,2636.43095
30.0,3365,2642.40947
15.0,2364,2646.621088
30.0,3476,2652.83864
49.0,4787,2661.431322
41.0,3647,2667.915497
45.0,4609,2676.19775
23.0,2740,2681.187369
50.0,4735,2689.745152
14.0,2240,2693.726708
29.0,4597,2702.115875
40.0,3947,2709.171534
77.0,6595,2721.064158
45.0,4657,2729.462204
36.0,3457,2735.684342
42.0,4553,2743.918009
31.0,2949,2749.162993
23.0,3006,2754.515118
49.0,4485,2762.581633
63.0,5873,2773.182273
42.0,5402,2782.907893
49.0,5080,2791.995062
42.0,4759,2800.62992
43.0,4305,2808.36692
40.0,3668,2814.984939
34.0,4653,2823.376098
19.0,1921,2826.813926
49.0,5190,2836.127341
57.0,5776,2846.55743
40.0,4004,2853.687268
24.0,2003,2857.2156
42.0,4405,2865.071898
11.0,2195,2868.977153
25.0,3268,2874.81972
16.0,2435,2879.170283
34.0,3445,2885.434722
38.0,3329,2891.385807
25.0,2914,2896.567535
66.0,5869,2907.110344
53.0,4730,2915.624287
41.0,3992,2922.84481
50.0,5458,2932.660503
37.0,3379,2938.679468
41.0,4542,2946.763397
48.0,4652,2955.079634
41.0,4851,2963.812471
32.0,4241,2971.406565
39.0,4780,2979.981374
26.0,2807,2984.967365
38.0,3932,2991.978469
32.0,4049,2999.193209
28.0,3213,3004.914291
19.0,3280,3010.746904
21.0,3108,3016.284617
42.0,4867,3025.004812
15.0,2538,3029.496762
38.0,4092,3036.762599
31.0,3477,3042.997983
34.0,3936,3050.0012
40.0,4609,3058.464503
29.0,3289,3064.576971
50.0,3831,3071.43301
24.0,2889,3076.524868
28.0,3400,3082.600372
49.0,4475,3090.694346
31.0,3448,3096.835399
49.0,4742,3105.345795
30.0,3544,3111.632131
18.0,2883,3116.732644
81.0,5717,3126.942861
61.0,5236,3136.413836
27.0,2999,3141.760246
13.0,1362,3144.106173
48.0,4575,3152.303045
28.0,2453,3156.637595
30.0,3715,3163.337646
36.0,3207,3169.059152
53.0,5992,3179.834321
52.0,4722,3188.313018
16.0,1673,3191.221715
56.0,4845,3199.946705
66.0,4652,3208.25451
41.0,3653,3214.789314
37.0,3487,3221.082876
71.0,5323,3230.590719
41.0,3361,3236.566576
49.0,3684,3243.160384
46.0,4156,3250.661516
38.0,3910,3257.62861
13.0,1399,3260.056682
58.0,5150,3269.25519
65.0,5198,3278.589578
30.0,2569,3283.150764
37.0,3935,3290.152634
33.0,4277,3297.822167
47.0,3641,3304.382336
40.0,3569,3310.725214
38.0,4277,3318.377537
45.0,2989,3323.661252
29.0,3199,3329.384525
40.0,3965,3336.389876
49.0,4012,3343.587766
20.0,2879,3348.652887
69.0,5650,3358.78618
20.0,3463,3364.949349
68.0,5988,3375.664919
35.0,3389,3381.72111
49.0,4884,3390.458058
43.0,4402,3398.345604
45.0,3920,3405.349758
33.0,4394,3413.274656
29.0,3530,3419.65081
58.0,4093,3426.933463
39.0,3705,3433.631949
61.0,5373,3443.319033
77.0,5896,3453.975081
37.0,4164,3461.523158
29.0,4014,3468.710006
41.0,4437,3476.743175
28.0,3606,3483.210789
23.0,3543,3489.546974
34.0,4185,3497.014462
27.0,2265,3501.031828
29.0,3349,3507.021461
44.0,3678,3513.637275
59.0,5604,3524.736505
32.0,2927,3530.582181
53.0,4497,3539.475762
59.0,5138,3548.905052
50.0,4975,3557.864875
83.0,6195,3569.078557
41.0,3009,3574.580716
34.0,3081,3580.051519
89.0,6577,3591.888003
20.0,2950,3597.135662
20.0,2950,3602.426704
24.0,3697,3609.030956
43.0,4115,3616.470129
77.0,4892,3625.227724
39.0,4092,3632.521342
36.0,3911,3639.568679
27.0,3281,3645.391049
29.0,2899,3650.503268
61.0,5088,3659.630983
26.0,2477,3663.995975
25.0,2385,3668.244888
75.0,5852,3678.744421
43.0,3845,3685.595163
44.0,4058,3692.81241
58.0,5656,3702.959099
39.0,4450,3710.874912
54.0,5838,3721.344057
28.0,3303,3727.219465
44.0,4801,3735.849314
30.0,2797,3740.830953
43.0,3890,3747.801925
71.0,5951,3758.532394
24.0,1901,3761.87217
37.0,3875,3768.817002
19.0,3332,3774.750049
34.0,3872,3781.66587
35.0,3551,3788.087337
31.0,3327,3794.010339
26.0,3360,3800.137207
57.0,5315,3809.668242
65.0,5677,3819.826767
28.0,3726,3826.453152
51.0,4279,3834.116155
95.0,6946,3846.584931
42.0,3329,3852.50773
50.0,4469,3860.494889
70.0,4767,3868.983647
56.0,5547,3878.946741
57.0,4740,3887.441583
2.0,913,3889.007936
55.0,4432,3896.884039
23.0,3406,3902.9391
60.0,5759,3913.325716
29.0,3731,3919.953871
27.0,3711,3926.57926
35.0,4169,3934.025856
34.0,3972,3941.076072
40.0,3652,3947.629597
40.0,4561,3955.789871
36.0,3335,3961.711675
27.0,3726,3968.319103
56.0,4412,3976.179764
52.0,5266,3985.726981
43.0,3748,3992.420695
59.0,5385,4002.053141
61.0,5412,4011.764983
31.0,3586,4018.181382
33.0,2562,4022.709985
39.0,3971,4029.750187
69.0,5641,4039.912704
39.0,4213,4047.51266
48.0,4701,4055.937214
63.0,6193,4067.057928
41.0,4849,4075.74169
60.0,5352,4085.26403
53.0,4863,4093.936852
82.0,7354,4107.114219
47.0,4824,4115.788358
47.0,4754,4124.373242
88.0,5550,4134.285474
76.0,6240,4145.447604
44.0,4456,4153.410744
43.0,3821,4160.336377
38.0,4009,4167.499428
58.0,6216,4178.631463
51.0,5441,4188.364846
40.0,4105,4195.692387
48.0,4748,4204.209523
67.0,5858,4214.747278
44.0,4459,4222.718267
29.0,3823,4229.528396
46.0,4502,4237.519826
34.0,3104,4243.102759
84.0,6322,4254.415623
15.0,2585,4258.961803
60.0,5243,4268.311127
72.0,5748,4278.58935
105.0,5735,4288.859604
100.0,6627,4300.793652
58.0,5266,4310.202562
21.0,3187,4315.880321
42.0,4330,4323.603689
25.0,3439,4329.709795
38.0,2747,4334.502293
38.0,4754,4343.098061
73.0,5602,4353.11027
67.0,5180,4362.414861
45.0,4224,4369.972797
53.0,5070,4379.029116
44.0,4230,4386.598181
54.0,4625,4394.8162
61.0,5772,4405.180216
47.0,3681,4411.735156
52.0,5048,4420.823821
29.0,3588,4427.19253
72.0,5327,4436.744861
51.0,5247,4446.099666
29.0,2743,4450.950954
63.0,4255,4458.510269
23.0,2823,4463.516489
21.0,2605,4468.123482
41.0,2015,4471.655299
88.0,6369,4483.0936
62.0,5454,4492.80629
63.0,5670,4502.972327
52.0,4876,4511.72293
51.0,4395,4519.565349
49.0,4562,4527.83165
65.0,4418,4535.745187
73.0,6225,4546.922203
46.0,4482,4554.949053
26.0,3861,4561.805427
41.0,3586,4568.228716
53.0,5059,4577.334853
39.0,4087,4584.653634
113.0,4339,4592.449974
46.0,5055,4601.597186
38.0,4057,4608.810333
55.0,4704,4617.210541
73.0,5821,4627.590402
53.0,4412,4635.496119
13.0,2229,4639.423802
40.0,4362,4647.258606
53.0,5253,4656.70351
78.0,6228,4667.870328
36.0,4691,4676.285813
64.0,4970,4685.145212
22.0,2656,4689.811756
67.0,6265,4701.041363
45.0,4423,4709.015526
70.0,5785,4719.445435
31.0,4424,4727.362219
21.0,3176,4732.996354
33.0,4520,4741.083743
75.0,5467,4750.910897
64.0,5598,4760.947751
30.0,4175,4768.407541
32.0,4149,4775.835926
79.0,6146,4786.850966
92.0,6684,4798.837042
42.0,4533,4806.962086
80.0,5955,4817.607852
66.0,4948,4826.463915
54.0,5406,4836.144598
81.0,6164,4847.219102
55.0,4430,4855.159222
49.0,5094,4864.275342
65.0,4690,4872.700069
19.0,1685,4875.656604
64.0,4318,4883.376352
71.0,5963,4894.148926
95.0,6010,4904.954745
90.0,6746,4917.056372
62.0,3728,4923.690091
65.0,5263,4933.085528
44.0,2730,4937.883285
84.0,5681,4948.094961
63.0,5803,4958.523184
72.0,5341,4968.074481
38.0,3627,4974.568847
49.0,4651,4982.823901
103.0,6839,4995.097946
41.0,4612,5003.383701
31.0,3388,5009.383673
40.0,5134,5018.543755
27.0,3740,5025.191827
62.0,5184,5034.460413
86.0,4905,5043.213167
80.0,4599,5051.467559
69.0,6269,5062.704033
17.0,3038,5068.20178
44.0,4330,5075.906607
57.0,4720,5084.348422
37.0,3954,5091.381688
59.0,5424,5101.083324
56.0,5132,5110.264116
51.0,5136,5119.427618
60.0,5054,5128.486377
67.0,5543,5138.329194
72.0,5284,5147.817121
36.0,3248,5153.543824
55.0,5517,5163.397265
77.0,6136,5174.34856
83.0,6077,5185.212955
49.0,5317,5194.645513
121.0,6724,5206.762607
49.0,4518,5214.809549
106.0,6898,5227.103542
54.0,5054,5236.151268
110.0,6551,5247.946562
62.0,5503,5257.776957
68.0,5412,5267.450194
88.0,5931,5278.002624
62.0,4973,5286.88731
61.0,4516,5294.885392
20.0,2875,5299.970577
50.0,4293,5307.632556
49.0,4510,5315.670445
68.0,6037,5326.518007
59.0,4475,5334.553484
88.0,5850,5345.024783
99.0,6839,5357.289052
115.0,6919,5369.700537
57.0,5631,5379.783668
147.0,6698,5391.768631
5.0,1281,5393.965559
80.0,5184,5403.22956
128.0,6931,5415.625308
88.0,5582,5425.610691
27.0,3527,5431.985033
76.0,5592,5442.187975
68.0,5695,5452.59781
98.0,6069,5463.392535
51.0,5046,5472.392337
47.0,4543,5480.528013
40.0,4447,5488.441882
100.0,5786,5498.743028
43.0,4736,5507.284085
72.0,6102,5518.186696
40.0,3955,5525.264697
49.0,4800,5533.870675
96.0,6219,5544.993388
85.0,5013,5553.976266
96.0,6463,5565.594021
37.0,3727,5572.231046
103.0,5968,5582.850761
32.0,3126,5588.406061
81.0,6014,5599.099734
54.0,5271,5608.490004
107.0,7100,5621.253046
58.0,4998,5630.178839
101.0,6220,5641.242859
64.0,5786,5651.639285
52.0,3504,5657.850742
70.0,5526,5667.720762
83.0,6772,5679.842011
120.0,7395,5693.097058
85.0,6716,5705.154168
111.0,6801,5717.320097
54.0,4318,5724.995175
24.0,3680,5731.490314
73.0,5318,5741.071938
31.0,3286,5746.889744
86.0,6193,5758.002507
81.0,6012,5768.721038
53.0,4561,5776.87318
33.0,3927,5783.875674
85.0,5714,5794.235101
74.0,5475,5804.156322
42.0,4622,5812.415594
61.0,5753,5822.72791
81.0,6596,5834.480732
125.0,6043,5845.257892
51.0,4698,5853.669056
124.0,5989,5864.405487
51.0,4932,5873.215086
88.0,5760,5883.497802
91.0,5342,5893.016596
58.0,4632,5901.261955
57.0,4992,5910.164925
53.0,5051,5919.27425
36.0,4168,5926.719131
71.0,5870,5937.224408
56.0,3756,5943.934719
76.0,5362,5953.534084
89.0,5728,5963.773844
47.0,4565,5971.930984
44.0,5092,5981.166321
43.0,4258,5988.725853
75.0,5011,5997.675904
83.0,6010,6008.402174
42.0,3987,6015.511743
78.0,5271,6024.887264
52.0,5778,6035.289701
29.0,4386,6043.138561
62.0,4957,6051.992941
67.0,4759,6060.507203
65.0,5132,6069.620081
89.0,6452,6081.221517
24.0,3565,6087.569281
74.0,5982,6098.307439
35.0,4069,6105.613754
111.0,7070,6118.397217
86.0,5926,6129.039704
45.0,4321,6136.75021
58.0,4977,6145.632064
126.0,7021,6158.384705
90.0,6524,6170.129217
60.0,5248,6179.559627
233.0,7169,6192.450504
83.0,5375,6202.101953
68.0,4152,6209.511265
69.0,6021,6220.316494
132.0,7239,6233.260367
90.0,6560,6244.99633
64.0,4445,6252.916397
51.0,4940,6261.688389
130.0,7582,6275.305701
224.0,6121,6286.341401
54.0,4690,6294.689774
83.0,5984,6305.421519
102.0,6494,6317.096297
49.0,5277,6326.499405
82.0,6763,6338.741784
73.0,6510,6350.458578
43.0,3873,6357.292919
82.0,5363,6366.875584
61.0,4966,6375.775776
105.0,6771,6387.911152
99.0,6681,6399.890437
74.0,4806,6408.464383
41.0,4522,6416.49042
44.0,4327,6424.162986
83.0,5027,6433.147136
69.0,6362,6444.622802
88.0,5173,6453.876099
22.0,3135,6459.422311
0.0,541,6460.271795
88.0,5258,6469.712372
97.0,5436,6479.411499
45.0,4951,6488.275209
87.0,6677,6500.181309
35.0,4196,6507.661324
45.0,4822,6516.299561
23.0,3749,6523.091078
90.0,5729,6533.282099
56.0,5948,6543.897034
50.0,4675,6552.224594
65.0,5113,6561.3792
59.0,4428,6569.255001
46.0,4362,6576.974735
71.0,5858,6587.438459
102.0,6352,6598.785928
155.0,7295,6611.826504
294.0,8512,6627.047205
144.0,6342,6638.441584
172.0,6621,6650.289437
34.0,2595,6654.864123
104.0,6283,6666.084517
63.0,5803,6676.422077
112.0,6349,6687.739187
58.0,4907,6696.428988
79.0,4495,6704.511661
64.0,5523,6714.376131
25.0,3971,6721.412105
33.0,3666,6727.926605
29.0,2681,6732.63801
41.0,4284,6740.256885
66.0,6205,6751.33117
314.0,7843,6765.41974
100.0,6166,6776.426766
57.0,4754,6784.86736
57.0,5138,6793.967427
114.0,5996,6804.67107
140.0,7217,6817.542067
52.0,4574,6825.701648
78.0,6210,6836.813393
105.0,7235,6849.757696
84.0,5741,6860.011809
45.0,4609,6868.225842
68.0,6423,6879.795753
78.0,5759,6890.057405
70.0,5344,6899.587214
65.0,5592,6909.541895
68.0,5536,6919.419905
264.0,6222,6930.542426
49.0,5458,6940.272295
75.0,5431,6949.904468
108.0,6761,6962.006327
132.0,6976,6974.496326
171.0,8508,6989.721984
41.0,4264,6997.351623
158.0,6952,7009.869156
11.0,2277,7013.904202
58.0,6049,7024.700695
34.0,4181,7032.157932
64.0,5646,7042.256876
69.0,5762,7052.550625
33.0,4296,7060.345567
279.0,6439,7071.87688
18.0,3113,7077.362799
80.0,5405,7087.020474
104.0,6402,7098.456125
32.0,3723,7105.070645
67.0,6440,7116.554474
189.0,7707,7130.459313
78.0,6059,7141.271938
81.0,5407,7150.896869
34.0,4283,7158.505443
75.0,6134,7169.510551
110.0,5702,7179.713898
111.0,6581,7191.489978
66.0,4987,7200.343778
104.0,5960,7210.961735
54.0,4902,7219.737998
75.0,6245,7230.883431
98.0,5517,7240.754867
107.0,6509,7252.479465
193.0,7112,7265.198309
115.0,6337,7276.513351
150.0,6689,7288.451079
68.0,5538,7298.343045
69.0,6183,7309.38585
64.0,5308,7318.807424
67.0,5702,7328.961307
82.0,5879,7339.450601
286.0,6998,7352.03152
119.0,7165,7364.85041
62.0,5249,7374.22735
63.0,5606,7384.186398
64.0,5204,7393.499986
49.0,4755,7401.9993
78.0,6292,7413.273559
43.0,4911,7422.259445
108.0,5750,7432.579809
29.0,4389,7440.402763
66.0,4848,7449.055813
69.0,4697,7457.420578
106.0,6781,7469.555744
30.0,2959,7474.815867
49.0,4088,7482.192413
31.0,3329,7488.127692
106.0,6638,7499.982655
48.0,5344,7509.513631
52.0,5535,7519.414593
82.0,5773,7529.710576
45.0,4328,7537.397697
43.0,4090,7544.648812
30.0,4454,7552.572407
49.0,4354,7560.293302
65.0,5157,7569.459365
112.0,6953,7581.88867
48.0,2998,7587.186137
68.0,5641,7597.292808
108.0,6688,7609.542588
54.0,3372,7615.560875
100.0,6883,7627.870297
102.0,5977,7638.515681
47.0,4382,7646.325729
53.0,4989,7655.232498
123.0,7176,7668.076746
47.0,5456,7677.91803
66.0,4085,7685.157676
44.0,4096,7692.39504
73.0,6332,7703.695058
40.0,5187,7712.942391
90.0,5673,7723.088445
53.0,5023,7732.092377
108.0,5488,7741.875749
133.0,5879,7752.353025
54.0,4928,7761.130018
53.0,5069,7770.223196
107.0,5914,7780.760717
64.0,4843,7789.542415
92.0,6139,7800.507685
116.0,6031,7811.209862
81.0,5457,7820.92842
117.0,6619,7832.753116
51.0,4909,7841.625943
63.0,5853,7852.061424
101.0,5636,7862.182419
104.0,5475,7871.9202
78.0,6049,7882.71582
44.0,4720,7891.115206
76.0,4652,7899.388093
95.0,5227,7908.728339
98.0,6385,7920.151287
57.0,4565,7928.279329
102.0,6037,7939.051591
39.0,3892,7945.965187
38.0,4522,7954.024091
114.0,6719,7966.191366
212.0,7177,7979.018066
75.0,5275,7988.412138
54.0,4834,7997.05534
60.0,5738,8007.342674
219.0,6611,8019.240645
64.0,4525,8027.384757
23.0,3356,8033.293813
41.0,3595,8039.725224
62.0,4974,8048.611811
10.0,1904,8051.955089
73.0,5477,8061.729094
80.0,5521,8071.609477
25.0,3787,8078.315564
284.0,6059,8089.237315
28.0,3652,8095.679175
99.0,6085,8106.568702
84.0,5811,8117.050607
26.0,3468,8123.197989
91.0,5655,8133.264616
32.0,2407,8137.512691
27.0,3585,8143.908051
75.0,5204,8153.311066
28.0,3214,8159.012142
132.0,7168,8171.780949
268.0,7372,8185.013136
256.0,6441,8196.554232
135.0,7397,8209.972464
72.0,5024,8219.018593
140.0,5857,8229.491977
127.0,6863,8241.768909
67.0,5319,8251.241893
71.0,5717,8261.496942
99.0,6381,8272.833386
91.0,6109,8283.721213
120.0,5274,8293.129347
272.0,7837,8307.080122
250.0,5427,8316.788796
74.0,5820,8327.275734
37.0,4146,8334.721386
200.0,6181,8345.739452
76.0,5734,8355.989788
102.0,6032,8366.740869
40.0,4271,8374.282339
41.0,4932,8383.129557
150.0,7644,8396.827649
131.0,5790,8407.125386
28.0,3743,8413.806501
62.0,6185,8424.835909
304.0,6888,8437.215511
87.0,6312,8448.564339
121.0,6157,8459.616548
165.0,7632,8473.215453
72.0,4093,8480.487295
132.0,5747,8490.760653
66.0,4758,8499.210016
113.0,5985,8509.990369
95.0,5300,8519.431917
262.0,7239,8532.340297
267.0,7467,8545.755718
118.0,4976,8554.661496
84.0,5776,8565.081017
59.0,4579,8573.242012
83.0,5774,8583.568208
87.0,6156,8594.633053
87.0,5691,8604.893214
86.0,6778,8617.021354
141.0,6590,8628.837358
60.0,4743,8637.265036
56.0,4731,8645.70585
292.0,6335,8657.053998
112.0,6478,8668.600111
139.0,7820,8682.633779
76.0,5595,8692.706488
109.0,6545,8704.401049
38.0,4030,8711.56613
50.0,5166,8720.779547
66.0,4411,8728.666791
287.0,6933,8741.076925
98.0,5000,8749.996883
106.0,6375,8761.472792
52.0,3913,8768.407238
61.0,5247,8777.774629
221.0,6325,8789.108668
126.0,6913,8801.472567
98.0,5563,8811.35659
69.0,5534,8821.177675
70.0,5071,8830.191525
213.0,6410,8841.638746
59.0,5020,8850.609489
22.0,3310,8856.466737
66.0,6345,8867.762669
68.0,5514,8877.664989
144.0,7215,8890.485596
116.0,6036,8901.292607
97.0,5885,8911.773992
123.0,5921,8922.403323
53.0,5122,8931.53449
56.0,4057,8938.745447
248.0,7484,8952.085137
83.0,5618,8962.108025
0.0,514,8962.959345
124.0,5432,8972.642791
83.0,6294,8983.950305
65.0,3804,8990.667633
110.0,6148,9001.615246
154.0,6941,9014.013565
126.0,6372,9025.368974
54.0,3331,9031.276173
87.0,4710,9039.706962
53.0,5416,9049.346975
40.0,5025,9058.373219
88.0,6334,9069.692981
317.0,6635,9081.539098
78.0,5541,9091.394599
103.0,5635,9101.604628
149.0,7485,9115.049475
119.0,6416,9126.592747
73.0,5598,9136.63215
51.0,5336,9146.160732
102.0,4510,9154.212831
98.0,6293,9165.532546
103.0,6039,9176.347707
112.0,6138,9187.26305
185.0,6922,9199.712385
37.0,3984,9206.826007
43.0,4522,9214.908694
99.0,5729,9225.19353
116.0,5811,9235.645596
117.0,6729,9247.736954
196.0,7109,9260.472243
31.0,3676,9266.964839
50.0,4350,9274.695947
103.0,6061,9285.543112
40.0,3703,9292.136692
70.0,5833,9302.66194
65.0,6031,9313.408517
83.0,6684,9325.426478
106.0,5176,9334.633332
204.0,6909,9347.013698
140.0,6529,9358.683989
42.0,4557,9366.833107
90.0,6093,9377.723305
36.0,3752,9384.414121
137.0,6098,9395.283704
130.0,6818,9407.511712
87.0,5388,9417.25283
109.0,7332,9430.352377
92.0,6954,9442.791257
66.0,5352,9452.325256
78.0,6670,9464.273765
67.0,4798,9472.786866
108.0,5811,9483.192575
101.0,6092,9494.059616
216.0,6384,9505.514628
102.0,4796,9514.079513
56.0,5064,9523.209738
194.0,5350,9532.751304
166.0,5268,9542.130066
86.0,6200,9553.199247
60.0,5030,9562.197015
223.0,6488,9573.843118
78.0,5551,9583.707465
100.0,6221,9594.821043
69.0,4647,9603.207218
330.0,6252,9614.29969
119.0,6800,9626.488701
58.0,5173,9635.705053
179.0,6430,9647.212491
160.0,7102,9659.895878
92.0,4941,9669.522341
133.0,5767,9679.813459
106.0,5676,9689.973004
125.0,5705,9700.17091
266.0,6786,9712.346677
59.0,4899,9721.107719
47.0,4892,9729.894794
202.0,7443,9743.201231
110.0,6563,9754.893124
81.0,5758,9765.264662
79.0,5174,9774.447326
45.0,3805,9781.334867
211.0,6436,9792.914988
95.0,5306,9802.451555
114.0,5871,9812.985464
41.0,4395,9820.902683
93.0,6751,9833.161078
100.0,5490,9842.979731
189.0,8058,9857.46548
77.0,4864,9866.109406
25.0,3644,9872.599904
153.0,6748,9884.764542
73.0,5498,9894.598966
210.0,7340,9907.690266
129.0,6660,9919.601138
128.0,7143,9932.326827
88.0,5941,9942.972069
78.0,4719,9951.392638
78.0,4824,9960.161999
141.0,6475,9971.753873
124.0,5735,9982.030201
264.0,5441,9991.71984
63.0,5079,10000.878096
81.0,5921,10011.473227
104.0,5937,10022.068864
242.0,6035,10032.870654
152.0,6394,10044.303302
70.0,5667,10054.420853
291.0,8079,10068.939034
21.0,3153,10074.53951
77.0,5375,10084.139413
90.0,6406,10095.604634
174.0,7018,10108.271127
147.0,6839,10120.590897
84.0,6536,10132.271418
211.0,7493,10145.736254
124.0,6120,10156.675568
217.0,7357,10169.849287
86.0,5781,10180.244078
246.0,6170,10191.334892
73.0,3932,10198.348753
99.0,6129,10209.305137
264.0,8098,10223.849698
159.0,5694,10233.977934
84.0,6386,10245.543874
125.0,6171,10256.556369
203.0,7206,10269.435417
183.0,5861,10279.905524
69.0,5491,10289.739789
304.0,6194,10300.851206
34.0,3872,10307.756152
135.0,5495,10317.568315
134.0,6901,10329.940029
148.0,7003,10342.526618
44.0,4410,10350.375205
113.0,5671,10360.569699
224.0,7830,10374.637745
175.0,5874,10385.134582
26.0,3856,10392.027236
60.0,4433,10399.94525
232.0,7606,10413.553331
181.0,7693,10427.405536
236.0,6575,10439.188326
131.0,6838,10451.745126
127.0,7059,10464.538521
54.0,4938,10473.466461
273.0,6514,10485.200162
115.0,5613,10495.28415
126.0,7378,10508.727179
56.0,4667,10517.059061
263.0,7779,10531.094374
118.0,6276,10542.385554
83.0,5550,10552.33304
48.0,3985,10559.445567
54.0,5587,10569.477446
72.0,4812,10578.118513
206.0,7338,10591.340029
104.0,5607,10601.520645
79.0,4819,10610.180191
156.0,6662,10622.153422
165.0,7106,10634.905472
315.0,6555,10646.676989
326.0,8159,10661.29175
243.0,8296,10676.187212
115.0,5698,10686.554163
107.0,5957,10697.336759
105.0,5903,10707.8856
223.0,6615,10719.78175
36.0,3894,10726.701496
216.0,5830,10737.136558
303.0,6248,10748.284865
88.0,5034,10757.271492
145.0,8310,10772.196341
309.0,8545,10787.574355
65.0,5412,10797.219522
42.0,3924,10804.230819
278.0,6918,10816.642832
51.0,5189,10825.818739
92.0,4471,10833.81319
244.0,6999,10846.380932
104.0,6785,10858.5504
273.0,6820,10870.824682
267.0,6507,10882.460828
334.0,7220,10895.324513
308.0,8393,10910.463914
68.0,3800,10917.240841
27.0,3432,10923.327553
146.0,6160,10934.319048
200.0,6455,10945.919136
259.0,6302,10957.159847
321.0,7056,10969.907623
294.0,5983,10980.636547
60.0,3885,10987.567539
82.0,6268,10998.795519
173.0,7394,11012.014447
131.0,6233,11023.181815
283.0,6776,11035.330035
216.0,6591,11047.244575
147.0,6177,11058.292081
286.0,6812,11070.431968
240.0,7234,11083.425712
184.0,6576,11095.189887
212.0,5856,11105.618117
153.0,6698,11117.542244
254.0,8134,11132.025814
164.0,5373,11141.669948
207.0,6538,11153.367083
265.0,6454,11164.923038
247.0,6415,11176.420924
160.0,6299,11187.62465
85.0,6100,11198.588845
273.0,4572,11206.794141
205.0,7495,11220.20205
195.0,5783,11230.633494
136.0,6490,11242.213883
270.0,6350,11253.56052
117.0,6069,11264.422213
227.0,6583,11276.233165
319.0,8221,11290.962618
91.0,5678,11301.291376
95.0,6555,11312.984256
137.0,4794,11321.610238
